,customer,response,coverage,education,effective_to_date,employment_status,gender,location_code,renew_offer_type,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,day,month,year,claim_amount_bin,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate,policy_type_Personal,policy_type_Special,policy_number_L1,policy_number_L2,policy_number_L3,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,coverage_ordinal,employment_status_ordinal,location_code_ordinal,vehicle_size_ordinal
3452,VR81851,No,Basic,College,2011-01-25,Unemployed,F,Suburban,Offer2,Medsize,11042.29006,0,64,14,91,0,2,415.803174,25,1,2011,Q3,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,0,1,1
3453,DP13082,Yes,Basic,Bachelor,2011-01-31,Employed,M,Rural,Offer3,Medsize,23594.6802,76358,66,25,3,0,2,86.461582,31,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,0,1
3454,LP34743,Yes,Extended,Bachelor,2011-01-10,Medical Leave,F,Suburban,Offer2,Small,4726.869327,13037,124,28,49,0,1,839.348464,10,1,2011,Upper Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,0,1,0
3455,GO75708,No,Extended,Master,2011-02-06,Disabled,F,Rural,Offer1,Medsize,6054.488387,17200,83,5,62,4,8,48.780064,6,2,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,0,0,1
3456,UD99460,No,Extended,Bachelor,2011-01-09,Employed,M,Suburban,Offer4,Medsize,9654.523307,67772,82,29,27,0,2,502.580472,9,1,2011,Q3,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,2,1,1
3457,MJ77630,No,Extended,High School or Below,2011-02-10,Employed,M,Urban,Offer1,Medsize,47155.62558,39891,133,12,31,0,2,630.888663,10,2,2011,Upper Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,2,2,1
3458,OO49507,No,Basic,Doctor,2011-02-03,Employed,F,Urban,Offer1,Medsize,4530.385427,52957,112,14,92,0,1,425.423198,3,2,2011,Q3,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,2,2,1
3459,GB12561,No,Basic,College,2011-02-27,Unemployed,F,Suburban,Offer1,Medsize,7276.340609,0,108,11,84,2,3,777.6,27,2,2011,Upper Bound,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,0,1,1
3460,PW69692,Yes,Extended,College,2011-01-06,Employed,F,Urban,Offer2,Medsize,3861.486269,93272,95,3,54,0,1,281.110788,6,1,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,2,1
3462,DA61021,No,Basic,Master,2011-01-04,Employed,M,Urban,Offer1,Medsize,15167.04402,40467,197,1,84,3,3,518.78464,4,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0,2,2,1
3463,KJ72146,No,Basic,Bachelor,2011-01-20,Employed,M,Suburban,Offer4,Small,7126.471703,30895,62,10,35,0,2,297.6,20,1,2011,Q1,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,2,1,0
3464,XJ61632,No,Basic,Bachelor,2011-01-16,Unemployed,M,Suburban,Offer1,Medsize,2034.993043,0,62,29,59,2,1,446.4,16,1,2011,Q3,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,1
3465,CO23919,No,Basic,Bachelor,2011-01-10,Employed,F,Rural,Offer2,Medsize,30718.8124,90607,109,1,48,0,2,243.467617,10,1,2011,Lower Bound,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,2,0,1
3466,PV24005,No,Basic,High School or Below,2011-02-08,Unemployed,M,Suburban,Offer3,Small,4221.312544,0,62,12,68,0,3,614.081483,8,2,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,0
3467,YD22081,No,Extended,College,2011-01-13,Employed,F,Urban,Offer2,Medsize,9701.027271,45668,80,7,55,0,2,344.767795,13,1,2011,Q1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,2,1
3470,UN38117,No,Basic,College,2011-01-16,Unemployed,F,Urban,Offer4,Medsize,2713.560376,0,74,35,77,0,1,299.635989,16,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0,2,1
3471,TN17395,Yes,Basic,College,2011-01-30,Unemployed,M,Suburban,Offer1,Medsize,22103.5072,0,102,35,48,0,2,489.6,30,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,1,1
3472,UO49439,No,Basic,College,2011-01-21,Employed,M,Rural,Offer1,Medsize,5633.531703,90289,71,9,10,1,3,22.193348,21,1,2011,Lower Bound,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,2,0,1
3473,JK13254,No,Basic,Bachelor,2011-01-17,Retired,M,Suburban,Offer1,Medsize,4237.370769,29465,118,24,49,1,1,566.4,17,1,2011,Upper Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,1,1,1
3474,BL29240,No,Basic,Bachelor,2011-02-04,Employed,M,Rural,Offer2,Medsize,2858.287371,81893,73,20,70,3,1,151.381353,4,2,2011,Lower Bound,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,2,0,1
3476,DY18947,No,Premium,High School or Below,2011-02-21,Employed,F,Rural,Offer1,Medsize,9152.489511,60423,114,23,44,0,9,137.611531,21,2,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,2,0,1
3477,PY98041,No,Basic,Bachelor,2011-01-20,Employed,M,Suburban,Offer2,Medsize,5406.876611,27166,71,29,51,0,5,340.8,20,1,2011,Q1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,2,1,1
3479,QB15706,No,Premium,College,2011-02-15,Unemployed,F,Suburban,Offer3,Small,17288.55405,0,158,3,10,0,2,758.4,15,2,2011,Upper Bound,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,2,0,1,0
3480,PY42157,No,Basic,High School or Below,2011-01-27,Employed,F,Suburban,Offer4,Large,2472.253893,62006,61,31,96,0,1,292.8,27,1,2011,Q1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,2
3481,FM38725,No,Basic,High School or Below,2011-02-21,Unemployed,F,Suburban,Offer4,Medsize,2432.169223,0,69,2,50,0,1,764.201478,21,2,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,0,1,1
3482,QX84402,Yes,Extended,College,2011-02-01,Retired,F,Suburban,Offer1,Small,25464.82059,13663,97,1,66,0,2,465.6,1,2,2011,Q3,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,1,1,0
3483,DH95491,No,Basic,High School or Below,2011-02-26,Unemployed,M,Suburban,Offer2,Medsize,2229.361773,0,61,27,57,0,1,292.8,26,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0,1,1
3484,JH36501,No,Basic,Doctor,2011-01-23,Employed,M,Urban,Offer4,Medsize,2507.884662,97673,63,21,49,0,1,178.762806,23,1,2011,Lower Bound,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,2,1
3485,DG46291,No,Premium,High School or Below,2011-01-21,Employed,F,Urban,Offer1,Medsize,9500.08167,96276,117,33,81,0,6,553.50361,21,1,2011,Upper Bound,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2,2,2,1
3486,LY14355,No,Basic,High School or Below,2011-02-27,Employed,F,Suburban,Offer2,Small,2935.988346,73847,73,34,51,1,1,350.4,27,2,2011,Q1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2,1,0
3487,AU94279,No,Basic,High School or Below,2011-01-03,Employed,M,Suburban,Offer3,Medsize,5493.02213,24976,72,2,60,1,3,566.199335,3,1,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,2,1,1
3488,AG62140,No,Basic,College,2011-01-05,Employed,F,Suburban,Offer1,Small,5386.325174,33716,68,18,67,1,3,349.431986,5,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,0
3489,YK66939,No,Basic,College,2011-01-25,Medical Leave,F,Suburban,Offer3,Medsize,4384.854616,23480,117,6,89,0,1,842.4,25,1,2011,Upper Bound,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0,1,1
3490,BA75404,No,Basic,Doctor,2011-01-19,Employed,F,Urban,Offer2,Medsize,5789.8509,77221,71,2,49,0,7,259.591385,19,1,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,2,2,1
3491,ZG10765,Yes,Extended,Bachelor,2011-01-19,Unemployed,F,Suburban,Offer2,Small,5678.050167,0,76,8,44,0,3,364.8,19,1,2011,Q1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,0,1,0
3492,TA22923,No,Basic,Master,2011-01-16,Employed,M,Suburban,Offer3,Small,4944.240345,40463,61,17,21,0,6,292.8,16,1,2011,Q1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,0
3493,OM55336,Yes,Basic,College,2011-02-06,Employed,M,Urban,Offer2,Medsize,7507.455372,60920,64,10,61,0,2,231.201886,6,2,2011,Lower Bound,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,2,2,1
3494,MB60322,Yes,Basic,Doctor,2011-02-22,Employed,F,Urban,Offer2,Medsize,5332.462694,68931,66,32,30,0,7,309.577946,22,2,2011,Q1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,2,1
3495,FS97588,No,Basic,Bachelor,2011-02-22,Employed,F,Urban,Offer4,Medsize,5475.337618,88251,68,3,2,0,3,267.214383,22,2,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,2,1
3496,OX73233,No,Basic,College,2011-02-26,Unemployed,F,Suburban,Offer3,Small,2274.647023,0,65,21,40,0,1,468.0,26,2,2011,Q3,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,1,0
3497,KR25511,Yes,Extended,High School or Below,2011-01-12,Employed,M,Suburban,Offer1,Medsize,6005.214792,26876,76,17,72,0,8,364.8,12,1,2011,Q1,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,2,1,1
3498,PE39479,No,Extended,College,2011-02-06,Employed,M,Urban,Offer1,Large,18321.41903,88592,76,19,1,0,2,199.79727,6,2,2011,Lower Bound,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,2,2
3499,AO46433,No,Premium,Bachelor,2011-01-20,Unemployed,F,Suburban,Offer1,Medsize,8078.53085,0,114,1,39,1,5,547.2,20,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,2,0,1,1
3500,CD71502,No,Basic,High School or Below,2011-02-28,Unemployed,M,Suburban,Offer1,Medsize,3664.22055,0,103,8,75,0,1,642.773149,28,2,2011,Upper Bound,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,1,1
3501,ZS94723,No,Extended,High School or Below,2011-02-05,Unemployed,F,Suburban,Offer1,Medsize,2960.029328,0,82,0,28,0,1,590.4,5,2,2011,Upper Bound,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,0,1,1
3502,EV32492,No,Basic,Bachelor,2011-02-01,Employed,M,Suburban,Offer4,Medsize,2496.167004,49136,64,7,95,0,1,307.2,1,2,2011,Q1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,2,1,1
3503,IW27109,No,Basic,College,2011-01-11,Unemployed,M,Suburban,Offer1,Medsize,4650.68277,0,68,17,66,0,3,722.877299,11,1,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,0,1,1
3504,XX37955,No,Basic,College,2011-02-22,Employed,M,Suburban,Offer4,Medsize,14002.37819,67627,117,5,43,0,2,561.6,22,2,2011,Upper Bound,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,2,1,1
3505,MO68226,Yes,Extended,College,2011-01-28,Employed,F,Rural,Offer2,Small,7462.926263,70263,93,30,66,0,5,7.345946,28,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,2,0,0
3506,HY86417,No,Extended,College,2011-02-13,Employed,F,Suburban,Offer2,Medsize,3653.703458,74126,90,14,76,0,1,478.751065,13,2,2011,Q3,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,2,1,1
3507,WI14444,No,Basic,High School or Below,2011-02-27,Employed,F,Urban,Offer4,Medsize,5638.543833,74286,70,27,0,0,3,277.585067,27,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,2,2,1
3508,XC72555,No,Basic,High School or Below,2011-01-21,Employed,F,Urban,Offer4,Small,4475.05212,97949,112,9,13,3,1,324.812083,21,1,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,2,2,0
3509,SZ37147,No,Basic,Bachelor,2011-01-21,Employed,M,Suburban,Offer4,Medsize,2719.853023,41005,70,22,37,0,1,336.0,21,1,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,2,1,1
3510,HF44881,No,Basic,High School or Below,2011-01-06,Employed,M,Suburban,Offer1,Medsize,4542.405346,29875,119,9,36,1,1,571.2,6,1,2011,Upper Bound,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,2,1,1
3511,GA98025,No,Basic,Bachelor,2011-02-04,Retired,M,Suburban,Offer1,Medsize,12875.59874,26121,119,12,51,0,2,754.115474,4,2,2011,Upper Bound,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,1,1,1
3512,LO57874,Yes,Basic,Bachelor,2011-01-15,Retired,M,Suburban,Offer1,Large,2300.691547,25905,63,21,12,0,1,302.4,15,1,2011,Q1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,1,1,2
3513,VJ83206,No,Basic,College,2011-01-06,Employed,M,Rural,Offer4,Medsize,8364.559003,72117,70,1,98,0,2,106.737787,6,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
3514,CV35709,Yes,Premium,High School or Below,2011-02-19,Employed,F,Rural,Offer2,Medsize,14024.35839,81872,115,10,55,0,2,256.43803,19,2,2011,Lower Bound,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,2,2,0,1
3515,VX67206,Yes,Extended,Bachelor,2011-01-20,Employed,F,Urban,Offer2,Medsize,27789.69235,33806,89,32,59,0,2,395.729716,20,1,2011,Q3,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1,2,2,1
3516,WY38315,No,Basic,College,2011-01-18,Unemployed,M,Suburban,Offer3,Medsize,3588.926491,0,106,20,51,0,1,763.2,18,1,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
3517,AY52869,Yes,Basic,College,2011-02-11,Retired,M,Suburban,Offer1,Medsize,4386.277558,10621,67,28,22,0,5,321.6,11,2,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,1,1,1
3518,PT29055,No,Basic,Bachelor,2011-01-29,Unemployed,F,Suburban,Offer1,Medsize,6647.846187,0,65,34,27,0,2,312.0,29,1,2011,Q1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,0,1,1
3519,HF62608,No,Extended,College,2011-02-27,Employed,F,Rural,Offer1,Medsize,6753.428413,44213,85,15,58,0,3,77.523904,27,2,2011,Lower Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,0,1
3520,PJ54354,No,Basic,Bachelor,2011-01-21,Unemployed,M,Suburban,Offer1,Medsize,4762.823136,0,65,10,11,0,3,366.212945,21,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0,1,1
3521,VW13019,Yes,Extended,College,2011-02-14,Retired,F,Suburban,Offer1,Medsize,4904.894731,12902,139,3,51,0,1,667.2,14,2,2011,Upper Bound,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,1,1,1
3522,PY80506,No,Basic,High School or Below,2011-01-15,Employed,M,Urban,Offer4,Medsize,4764.861739,78757,119,8,56,3,1,383.797363,15,1,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,2,2,1
3523,CF46699,Yes,Basic,Bachelor,2011-01-07,Unemployed,M,Suburban,Offer2,Medsize,3567.503755,0,102,28,11,0,1,660.430456,7,1,2011,Upper Bound,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
3524,SF15712,No,Extended,High School or Below,2011-02-21,Employed,M,Rural,Offer3,Medsize,3903.802262,51833,99,1,18,0,1,190.509609,21,2,2011,Lower Bound,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,2,0,1
3525,MX69639,No,Extended,High School or Below,2011-02-11,Employed,F,Rural,Offer2,Large,10442.43404,30786,90,3,5,0,2,28.649762,11,2,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,0,2
3526,EZ41764,No,Basic,Bachelor,2011-02-26,Employed,M,Suburban,Offer3,Medsize,2498.963061,76792,62,12,27,0,1,297.6,26,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,1
3527,BD58297,No,Basic,Bachelor,2011-02-27,Employed,F,Suburban,Offer3,Medsize,2862.563059,76356,71,4,61,2,1,340.8,27,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,2,1,1
3528,FM55990,Yes,Premium,College,2011-01-19,Employed,M,Suburban,Offer2,Medsize,5989.773931,66839,154,33,24,0,1,739.2,19,1,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2,2,1,1
3529,LZ89104,No,Extended,High School or Below,2011-02-23,Employed,M,Suburban,Offer4,Large,7143.035873,59789,90,9,81,0,3,527.539078,23,2,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,2,1,2
3530,CI38330,No,Basic,Bachelor,2011-02-12,Employed,M,Rural,Offer2,Medsize,2549.786069,72217,64,13,15,0,1,91.146661,12,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
3531,NT15165,No,Premium,Bachelor,2011-01-03,Employed,F,Urban,Offer2,Medsize,12047.775,43324,101,8,17,0,2,284.667612,3,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,2,2,2,1
3532,RQ77476,No,Premium,Bachelor,2011-02-26,Employed,M,Urban,Offer2,Medsize,20461.1545,87502,102,20,28,0,2,421.111226,26,2,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,2,2,1
3533,QB15345,No,Basic,High School or Below,2011-02-08,Unemployed,F,Suburban,Offer4,Medsize,2781.589027,0,74,8,13,0,1,532.8,8,2,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,0,1,1
3534,DX65548,Yes,Basic,College,2011-01-31,Employed,F,Suburban,Offer2,Medsize,4834.710493,38713,66,31,69,4,6,316.8,31,1,2011,Q1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,2,1,1
3535,RI52095,No,Basic,High School or Below,2011-02-02,Employed,M,Suburban,Offer2,Medsize,7610.540153,51878,66,10,16,1,2,316.8,2,2,2011,Q1,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,1
3536,RK76184,No,Basic,College,2011-02-07,Unemployed,M,Suburban,Offer2,Medsize,2159.251473,0,61,9,39,0,1,292.8,7,2,2011,Q1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,0,1,1
3537,EH86912,No,Basic,College,2011-02-27,Disabled,M,Suburban,Offer3,Medsize,8420.43119,28617,112,20,57,0,9,797.595611,27,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
3538,TJ90326,No,Extended,Doctor,2011-02-02,Employed,F,Rural,Offer2,Small,13530.02906,75037,85,5,27,2,2,180.555113,2,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,2,0,0
3539,ES93923,No,Premium,Bachelor,2011-02-06,Employed,F,Suburban,Offer2,Small,8798.312515,24550,111,12,6,0,9,536.00374,6,2,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2,2,1,0
3540,BY23642,No,Basic,Bachelor,2011-01-17,Unemployed,F,Suburban,Offer1,Small,4595.043966,0,64,16,62,0,6,460.8,17,1,2011,Q3,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,1,0
3541,CV64725,No,Extended,High School or Below,2011-01-07,Employed,M,Suburban,Offer3,Medsize,6545.802896,55366,86,11,54,2,4,455.714395,7,1,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,2,1,1
3542,RN56430,No,Basic,High School or Below,2011-02-15,Employed,F,Suburban,Offer3,Medsize,5443.761524,41449,69,16,96,1,3,331.2,15,2,2011,Q1,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,2,1,1
3543,PD32052,No,Basic,High School or Below,2011-01-19,Employed,M,Suburban,Offer1,Medsize,7957.630101,51125,67,3,67,0,2,430.29174,19,1,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,1,1
3544,YG87460,No,Basic,College,2011-01-16,Unemployed,M,Urban,Offer3,Medsize,2444.741307,0,71,8,59,1,1,244.587596,16,1,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,0,2,1
3545,BN90616,No,Basic,Bachelor,2011-02-06,Employed,F,Rural,Offer3,Medsize,8590.334983,63110,72,23,84,0,2,68.179721,6,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,0,1
3546,BH36973,No,Basic,College,2011-02-03,Employed,F,Urban,Offer2,Medsize,2730.3538,63401,68,1,18,0,1,202.938048,3,2,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,2,2,1
3547,QN76156,No,Basic,College,2011-01-03,Employed,F,Suburban,Offer4,Small,2925.726685,30752,73,2,37,0,1,400.294003,3,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,2,1,0
3548,ZJ15114,No,Basic,High School or Below,2011-01-12,Employed,M,Suburban,Offer4,Medsize,5331.737284,60986,67,30,32,0,5,417.781693,12,1,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,1
3549,CM84035,No,Premium,College,2011-01-07,Employed,M,Rural,Offer3,Medsize,11320.82704,41692,101,21,15,1,2,245.968629,7,1,2011,Lower Bound,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,2,0,1
3550,TZ22914,No,Basic,Master,2011-01-14,Disabled,M,Urban,Offer1,Large,5130.823951,12940,68,7,36,0,3,268.1726,14,1,2011,Lower Bound,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,0,2,2
3551,MW80236,No,Basic,Master,2011-02-21,Unemployed,M,Suburban,Offer1,Medsize,7919.832069,0,70,13,18,0,2,336.0,21,2,2011,Q1,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0,1,1
3552,WO89464,Yes,Basic,Bachelor,2011-02-05,Employed,M,Urban,Offer1,Medsize,2619.337376,78618,66,7,56,0,1,225.578841,5,2,2011,Lower Bound,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,2,2,1
3553,MK56815,No,Premium,College,2011-02-25,Employed,M,Urban,Offer1,Medsize,9591.232645,54538,119,32,63,0,6,507.799325,25,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,2,2,1
3554,LJ64287,No,Basic,High School or Below,2011-02-15,Unemployed,M,Suburban,Offer3,Medsize,4196.652176,0,64,35,75,1,7,774.737185,15,2,2011,Upper Bound,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0,1,1
